question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
2-HOP_TEAM_COUNTRY_131,ramazan sal'ın oynadığı takımın ülkesi neresidir?,ramazan sal -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_132,Richard Kingson'ın oynadığı takımın ülkesi neresidir?,Richard Kingson -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_133,Serol Demirhan'ın oynadığı takımın ülkesi neresidir?,Serol Demirhan -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_134,Ugur Boral'ın oynadığı takımın ülkesi neresidir?,Ugur Boral -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_135,Yusuf Kurtulus'ın oynadığı takımın ülkesi neresidir?,Yusuf Kurtulus -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_136,erman özgür'ın oynadığı takımın ülkesi neresidir?,erman özgür -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_137,ali guzeldal'ın oynadığı takımın ülkesi neresidir?,ali guzeldal -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_138,alican karadağ'ın oynadığı takımın ülkesi neresidir?,alican karadağ -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_139,uğur demirkol'ın oynadığı takımın ülkesi neresidir?,uğur demirkol -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_140,ömer aysan barış'ın oynadığı takımın ülkesi neresidir?,ömer aysan barış -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_141,Ömer Kulga'ın oynadığı takımın ülkesi neresidir?,Ömer Kulga -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_142,Özer Hurmacı'ın oynadığı takımın ülkesi neresidir?,Özer Hurmacı -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_143,ozgur bayer'ın oynadığı takımın ülkesi neresidir?,ozgur bayer -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_144,ozkan karabulut'ın oynadığı takımın ülkesi neresidir?,ozkan karabulut -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_145,Tugay Kaçar'ın oynadığı takımın ülkesi neresidir?,Tugay Kaçar -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_146,Abdullah Karmil'ın oynadığı takımın ülkesi neresidir?,Abdullah Karmil -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_147,Erdal Kılıçarslan'ın oynadığı takımın ülkesi neresidir?,Erdal Kılıçarslan -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_148,murat tosun'ın oynadığı takımın ülkesi neresidir?,murat tosun -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_149,Aydin Karabulut'ın oynadığı takımın ülkesi neresidir?,Aydin Karabulut -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_150,Ümit Karan'ın oynadığı takımın ülkesi neresidir?,Ümit Karan -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_151,ramazan tunç'ın oynadığı takımın ülkesi neresidir?,ramazan tunç -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_152,i̇lhan parlak'ın oynadığı takımın ülkesi neresidir?,i̇lhan parlak -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_153,ismail gulduren'ın oynadığı takımın ülkesi neresidir?,ismail gulduren -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_154,mehmet yilmaz (striker)'ın oynadığı takımın ülkesi neresidir?,mehmet yilmaz (striker) -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_155,i̇smail şahmalı'ın oynadığı takımın ülkesi neresidir?,i̇smail şahmalı -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_156,Adem Kocak'ın oynadığı takımın ülkesi neresidir?,Adem Kocak -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_157,murat hacioglu'ın oynadığı takımın ülkesi neresidir?,murat hacioglu -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_158,buelent boeluekbasi'ın oynadığı takımın ülkesi neresidir?,buelent boeluekbasi -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_159,mehmet yıldız'ın oynadığı takımın ülkesi neresidir?,mehmet yıldız -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_160,Ragıp Başdağ'ın oynadığı takımın ülkesi neresidir?,Ragıp Başdağ -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_161,Ahmet Görkem Görk'ın oynadığı takımın ülkesi neresidir?,Ahmet Görkem Görk -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_162,Ahmet Şahin (footballer)'ın oynadığı takımın ülkesi neresidir?,Ahmet Şahin (footballer) -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_163,Devran Ayhan'ın oynadığı takımın ülkesi neresidir?,Devran Ayhan -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_164,mustafa sarp'ın oynadığı takımın ülkesi neresidir?,mustafa sarp -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_165,Erhan Güven'ın oynadığı takımın ülkesi neresidir?,Erhan Güven -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_166,hakan aslantaş'ın oynadığı takımın ülkesi neresidir?,hakan aslantaş -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_167,Serdar eylik'ın oynadığı takımın ülkesi neresidir?,Serdar eylik -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_168,emre asik'ın oynadığı takımın ülkesi neresidir?,emre asik -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_169,Anıl Abanoz'ın oynadığı takımın ülkesi neresidir?,Anıl Abanoz -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_170,birol aksancak'ın oynadığı takımın ülkesi neresidir?,birol aksancak -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_171,Kürşat Duymuş'ın oynadığı takımın ülkesi neresidir?,Kürşat Duymuş -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_172,Muslum Yelken'ın oynadığı takımın ülkesi neresidir?,Muslum Yelken -> member of sports team -> buyuksehir belediye ankaraspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_173,Omer Boncuk'ın oynadığı takımın ülkesi neresidir?,Omer Boncuk -> member of sports team -> Güneş S.K. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_174,İbrahim Tusder'ın oynadığı takımın ülkesi neresidir?,İbrahim Tusder -> member of sports team -> Güneş S.K. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_175,rebii erkal'ın oynadığı takımın ülkesi neresidir?,rebii erkal -> member of sports team -> Güneş S.K. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_176,cihat arman'ın oynadığı takımın ülkesi neresidir?,cihat arman -> member of sports team -> Güneş S.K. -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_177,Hasan Yigit'ın oynadığı takımın ülkesi neresidir?,Hasan Yigit -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_178,selim mahmud imamoglu'ın oynadığı takımın ülkesi neresidir?,selim mahmud imamoglu -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_179,zafer şakar'ın oynadığı takımın ülkesi neresidir?,zafer şakar -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_180,i̇sa kaykun'ın oynadığı takımın ülkesi neresidir?,i̇sa kaykun -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_181,Ismail Ozgur Goktas'ın oynadığı takımın ülkesi neresidir?,Ismail Ozgur Goktas -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_182,Birol Hikmet'ın oynadığı takımın ülkesi neresidir?,Birol Hikmet -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_183,Yavuz Eraydin'ın oynadığı takımın ülkesi neresidir?,Yavuz Eraydin -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_184,hakan arslan'ın oynadığı takımın ülkesi neresidir?,hakan arslan -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_185,Harun Tekin (footballer)'ın oynadığı takımın ülkesi neresidir?,Harun Tekin (footballer) -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_186,chu en-le'ın oynadığı takımın ülkesi neresidir?,chu en-le -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_187,Koray Arslan'ın oynadığı takımın ülkesi neresidir?,Koray Arslan -> member of sports team -> güngören belediye spor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_188,Kemalettin Senturk'ın oynadığı takımın ülkesi neresidir?,Kemalettin Senturk -> member of sports team -> mustafakemalpasaspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_189,kemal tokak'ın oynadığı takımın ülkesi neresidir?,kemal tokak -> member of sports team -> mustafakemalpasaspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_190,üstün bilgi'ın oynadığı takımın ülkesi neresidir?,üstün bilgi -> member of sports team -> mustafakemalpasaspor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_191,atilla yıldırım'ın oynadığı takımın ülkesi neresidir?,atilla yıldırım -> member of sports team -> Sivas Dört Eylül Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_192,taner ari'ın oynadığı takımın ülkesi neresidir?,taner ari -> member of sports team -> Sivas Dört Eylül Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_193,caner çolak'ın oynadığı takımın ülkesi neresidir?,caner çolak -> member of sports team -> Sivas Dört Eylül Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_194,Fatih Kıran'ın oynadığı takımın ülkesi neresidir?,Fatih Kıran -> member of sports team -> Sivas Dört Eylül Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_195,Mehmet Nas'ın oynadığı takımın ülkesi neresidir?,Mehmet Nas -> member of sports team -> Sivas Dört Eylül Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_196,adem sari'ın oynadığı takımın ülkesi neresidir?,adem sari -> member of sports team -> Sivas Dört Eylül Belediyespor -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_197,damla coban'ın oynadığı takımın ülkesi neresidir?,damla coban -> member of sports team -> eskişehirspor (women) -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_198,Esra Solmaz'ın oynadığı takımın ülkesi neresidir?,Esra Solmaz -> member of sports team -> eskişehirspor (women) -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_199,medine erkan'ın oynadığı takımın ülkesi neresidir?,medine erkan -> member of sports team -> eskişehirspor (women) -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_COUNTRY_200,Birgül Sadıkoğlu'ın oynadığı takımın ülkesi neresidir?,Birgül Sadıkoğlu -> member of sports team -> eskişehirspor (women) -> country -> turkiye,turkiye,2-hop,sports,team_country
2-HOP_TEAM_LEAGUE_001,Ugur Kapisiz'ın oynadığı takım hangi ligdedir?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_002,zafer biryol'ın oynadığı takım hangi ligdedir?,zafer biryol -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_003,Yavuz Eraydin'ın oynadığı takım hangi ligdedir?,Yavuz Eraydin -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_004,nurullah saglam'ın oynadığı takım hangi ligdedir?,nurullah saglam -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_005,semih yuvakuran'ın oynadığı takım hangi ligdedir?,semih yuvakuran -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_006,rıza şen'ın oynadığı takım hangi ligdedir?,rıza şen -> member of sports team -> tekirdagspor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_007,Yılmaz Vural'ın oynadığı takım hangi ligdedir?,Yılmaz Vural -> member of sports team -> tekirdagspor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_008,Ugur Kapisiz'ın oynadığı takım hangi ligdedir?,Ugur Kapisiz -> member of sports team -> tekirdagspor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_009,recep oztuerk'ın oynadığı takım hangi ligdedir?,recep oztuerk -> member of sports team -> tekirdagspor -> league -> TFF Third League,TFF Third League,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_010,Naci Ozkaya'ın oynadığı takım hangi ligdedir?,Naci Ozkaya -> member of sports team -> Eskişehir Demirspor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_011,Mehmetcik Basri'ın oynadığı takım hangi ligdedir?,Mehmetcik Basri -> member of sports team -> Eskişehir Demirspor -> league -> bölgesel amatör lig,bölgesel amatör lig,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_012,Mustafa Cevahir'ın oynadığı takım hangi ligdedir?,Mustafa Cevahir -> member of sports team -> fenerbahçe s.k. a2 -> league -> a2 ligi,a2 ligi,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_013,Gökay İravul'ın oynadığı takım hangi ligdedir?,Gökay İravul -> member of sports team -> fenerbahçe s.k. a2 -> league -> a2 ligi,a2 ligi,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_014,Onur Tuncer'ın oynadığı takım hangi ligdedir?,Onur Tuncer -> member of sports team -> fenerbahçe s.k. a2 -> league -> a2 ligi,a2 ligi,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_015,Onur Karakabak'ın oynadığı takım hangi ligdedir?,Onur Karakabak -> member of sports team -> fenerbahçe s.k. a2 -> league -> a2 ligi,a2 ligi,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_016,Hasan Erbey'ın oynadığı takım hangi ligdedir?,Hasan Erbey -> member of sports team -> fenerbahçe s.k. a2 -> league -> a2 ligi,a2 ligi,2-hop,sports,team_league
2-HOP_TEAM_LEAGUE_017,muhammed akarslan'ın oynadığı takım hangi ligdedir?,muhammed akarslan -> member of sports team -> fenerbahçe s.k. a2 -> league -> a2 ligi,a2 ligi,2-hop,sports,team_league
